종류,법정동,지번주소,위도,경도
가로등,애월읍,제주특별자치도 제주시 애월읍 광령리 4227,33.46350167,126.4333041
가로등,애월읍,제주특별자치도 제주시 애월읍 광령리 2097-1,33.46350237,126.435434
가로등,애월읍,제주특별자치도 제주시 애월읍 광령리 2107-1,33.46352286,126.433503
가로등,애월읍,제주특별자치도 제주시 애월읍 광령리 2108-2,33.46359519,126.4340404
가로등,애월읍,제주특별자치도 제주시 애월읍 광령리 2088-5,33.46360463,126.436111
가로등,애월읍,제주특별자치도 제주시 애월읍 광령리 2095-2,33.4636421,126.4344408
가로등,애월읍,제주특별자치도 제주시 애월읍 광령리 1391-3,33.46365163,126.4365329
가로등,애월읍,제주특별자치도 제주시 애월읍 광령리 2099-8,33.46369831,126.4349056
가로등,애월읍,제주특별자치도 제주시 애월읍 광령리 1393,33.46370983,126.4369413
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 835-4,33.46380182,126.3340883
가로등,애월읍,제주특별자치도 제주시 애월읍 광령리 2099-10,33.46380396,126.4353352
가로등,애월읍,제주특별자치도 제주시 애월읍 광령리 2088-5,33.46381009,126.4356929
가로등,애월읍,제주특별자치도 제주시 애월읍 광령리 2088-5,33.46386138,126.4360663
가로등,애월읍,제주특별자치도 제주시 애월읍 광령리 1391-3,33.46391281,126.4364721
가로등,애월읍,제주특별자치도 제주시 애월읍 광령리 4227-12,33.46397795,126.4369181
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 835-3,33.46429117,126.334133
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 2628,33.46466721,126.3166688
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1370,33.46471061,126.3341701
가로등,애월읍,제주특별자치도 제주시 애월읍 하가리 1242-3,33.46486421,126.3452352
가로등,애월읍,제주특별자치도 제주시 애월읍 하가리 1242-3,33.46492603,126.3454176
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 183-3,33.46497644,126.3455732
가로등,애월읍,제주특별자치도 제주시 애월읍 하가리 1242-3,33.46500815,126.345175
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 2060-1,33.46502749,126.3166041
가로등,애월읍,제주특별자치도 제주시 애월읍 하가리 1243-5,33.46510304,126.3452173
가로등,애월읍,제주특별자치도 제주시 애월읍 하가리 1633,33.4651134,126.3454727
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 837-1,33.46513915,126.3342233
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1365,33.46522793,126.3458188
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 2060-1,33.46536736,126.3165181
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 841-3,33.46556338,126.3343142
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 2052-1,33.46574563,126.3164452
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1211-10,33.46598997,126.3344239
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 402-7,33.46606576,126.3271703
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 402-7,33.46607228,126.3275414
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 402-7,33.46607958,126.3268098
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 1852-1,33.46610832,126.3164101
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 402-7,33.46612045,126.3264491
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 402-7,33.46615668,126.3260643
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 402-7,33.46617523,126.3257468
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 402-7,33.46620284,126.3279249
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 402-7,33.46620718,126.325405
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 402-7,33.46623051,126.3251359
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 1853-3,33.46629252,126.3167045
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 1857-1,33.46639158,126.3170937
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1216-5,33.46642546,126.334512
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1250-6,33.46642925,126.3281114
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 1840-1,33.46653649,126.3176223
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 1827-5,33.46663773,126.317998
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1250-6,33.46669829,126.3282626
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 1819-56,33.46675506,126.3184301
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 1819-57,33.46688136,126.318854
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1250-6,33.4669606,126.3284193
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 1819-53,33.46699826,126.3192081
가로등,애월읍,제주특별자치도 제주시 애월읍 애월리 1772-10,33.46700286,126.321693
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1250-6,33.46722741,126.3285759
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1250-6,33.46750108,126.3287486
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1250-6,33.46771877,126.3289916
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1250-6,33.46788539,126.3293749
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1250-6,33.46791818,126.3300201
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1250-6,33.46793923,126.3297457
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 473-3,33.4687289,126.3399726
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1365,33.46933133,126.3400891
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1365,33.46976965,126.3402875
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 462-1,33.47005026,126.3404978
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 462-1,33.47034941,126.3408022
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 462-1,33.47065186,126.3413055
가로등,애월읍,제주특별자치도 제주시 애월읍 상귀리 438-3,33.47228408,126.4037082
가로등,애월읍,제주특별자치도 제주시 애월읍 상귀리 438-3,33.47232315,126.4048025
가로등,애월읍,제주특별자치도 제주시 애월읍 상귀리 438-3,33.47242892,126.4052375
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 390-1,33.47243782,126.3465714
가로등,애월읍,제주특별자치도 제주시 애월읍 상귀리 419-6,33.47253251,126.4056886
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 79,33.47253596,126.3515247
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 84-1,33.47258934,126.3509569
가로등,애월읍,제주특별자치도 제주시 애월읍 상귀리 419-6,33.4726866,126.4063304
가로등,애월읍,제주특별자치도 제주시 애월읍 상귀리 419-6,33.47271153,126.4054185
가로등,애월읍,제주특별자치도 제주시 애월읍 상귀리 419-6,33.47278554,126.406752
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 390-2,33.47278658,126.3468835
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 77-4,33.47279311,126.3519935
가로등,애월읍,제주특별자치도 제주시 애월읍 상귀리 419-6,33.47279905,126.4058078
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1365,33.47285927,126.3504223
가로등,애월읍,제주특별자치도 제주시 애월읍 상귀리 525-4,33.47288909,126.407195
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1365,33.47294121,126.3488564
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1365,33.47295336,126.3494534
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 1365,33.47295882,126.3500639
가로등,애월읍,제주특별자치도 제주시 애월읍 상귀리 416,33.47297806,126.4060056
가로등,애월읍,제주특별자치도 제주시 애월읍 상귀리 416,33.47299197,126.4060862
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 344-2,33.47302157,126.3478499
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 345-1,33.47303463,126.3473335
가로등,애월읍,제주특별자치도 제주시 애월읍 상귀리 419-6,33.4730475,126.4068551
가로등,애월읍,제주특별자치도 제주시 애월읍 고내리 76-1,33.47308806,126.3523625
가로등,애월읍,제주특별자치도 제주시 애월읍 상귀리 525-4,33.47314646,126.407282
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 2844-2,33.47350596,126.3525395
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 791,33.47352813,126.3730739
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 790-8,33.47375973,126.3729647
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 2835-3,33.47386722,126.3526579
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 786-5,33.47401381,126.3728418
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 1078-14,33.47431675,126.3761478
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 2835-3,33.47435509,126.3528533
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 812-1,33.47435558,126.372678
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 831-1,33.474398,126.371263
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 1078-12,33.4744132,126.3765021
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 1213-1,33.47449639,126.3715527
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 1079-4,33.47453706,126.3760332
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 901-3,33.47456863,126.3769313
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 814-2,33.47461076,126.3718827
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 814-2,33.47463881,126.3725253
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 1080-7,33.47464301,126.3764843
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 2833-1,33.4747236,126.3530657
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 814-2,33.47473194,126.3722207
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 901-2,33.4747423,126.3774035
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 899-3,33.47477585,126.376903
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 817-7,33.4748714,126.3726097
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 1292,33.47487508,126.3778113
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 899-3,33.47493144,126.3773645
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 835-2,33.47494226,126.3723591
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 814-3,33.47499031,126.3729477
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 898-5,33.47506882,126.3777911
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 2823-4,33.4751438,126.3532509
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 834-1,33.47518517,126.3722578
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 895-3,33.47519699,126.3781802
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 877-3,33.47532048,126.3785343
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 831-1,33.47552263,126.3721317
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 2793-3,33.47553369,126.3532426
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 844-2,33.47592767,126.3719996
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 2806-12,33.47601335,126.3531583
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 847-1,33.47610945,126.3718423
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 851-3,33.47636769,126.3716522
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 2806-12,33.47645358,126.3532949
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 2806-10,33.47681078,126.3534994
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 1950-3,33.47708616,126.3997376
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 1950-1,33.47711731,126.4001193
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 1939-1,33.47714185,126.4005334
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 3016,33.47718219,126.4028193
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 3018,33.47718396,126.4008505
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 1918-1,33.47721339,126.4013452
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 2806-10,33.47721582,126.353803
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 3018,33.47726695,126.4016998
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 1916-3,33.47729553,126.402017
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 1917-1,33.47731478,126.4022697
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 1917-1,33.47734084,126.4025331
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 2793-3,33.47764803,126.3545636
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 2801-3,33.47784625,126.354971
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 2800-1,33.47810376,126.3555124
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 2793-3,33.47829086,126.3559494
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 954-5,33.47832909,126.3695212
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 2793-3,33.47843999,126.356454
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 2969-1,33.47863122,126.392099
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 2943-1,33.47867984,126.3919023
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 2719-3,33.47868165,126.369707
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 2969-2,33.47870508,126.3919936
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 2969-5,33.47872848,126.3921683
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 1289,33.47882145,126.3918233
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 1289,33.47883534,126.3918985
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 3017,33.47887234,126.3920893
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 2719-3,33.47889584,126.3701627
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 48-7,33.47897758,126.391946
가로등,애월읍,제주특별자치도 제주시 애월읍 신엄리 2719-3,33.47910096,126.3706077
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 1219-3,33.47922783,126.3711797
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 1208-2,33.47947563,126.3715975
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 1219-2,33.47972997,126.3719722
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 586,33.47992052,126.4131506
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 562,33.48000555,126.4149253
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 562,33.48003012,126.4153555
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 1219-3,33.4800684,126.3724835
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 1273-2,33.48014565,126.4045877
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 1273-2,33.48014565,126.4045877
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 562,33.48015077,126.4160863
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 586,33.48020207,126.4131084
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 216-4,33.48024657,126.4134631
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 562,33.48030662,126.4166339
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 218-4,33.48033255,126.4140086
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 586,33.48043159,126.4130261
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 216-1,33.48048844,126.4131333
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 218-1,33.48058263,126.4135093
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 218-2,33.48064941,126.4138074
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 586,33.4807171,126.4128709
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 166-1,33.4807506,126.4142344
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 166-1,33.4808806,126.4145563
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 166-1,33.48115425,126.4147508
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 587,33.48117666,126.4137689
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 586,33.48133821,126.4126623
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 214-25,33.48135787,126.4130064
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 562,33.48141194,126.4149078
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 589,33.48142804,126.4135439
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 586,33.48160369,126.4125583
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 1435-4,33.48166353,126.4047871
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 589,33.48168871,126.4138542
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 587,33.48175159,126.4128532
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 234-3,33.48187886,126.413549
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 234-3,33.48187886,126.413549
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 586,33.48189831,126.4124218
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 1433,33.48190054,126.4048581
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 214-8,33.48199676,126.4127439
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 1430-2,33.48205723,126.4046311
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 235-3,33.48212937,126.4131411
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 586,33.48218373,126.412245
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 1439,33.48229872,126.4046967
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 214-5,33.48230273,126.4126235
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 3016,33.4824352,126.4044859
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 586,33.48249431,126.4121461
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 214-4,33.48254125,126.4125385
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 586,33.48277854,126.4121953
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 1437,33.48279145,126.4045131
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 1475-3,33.48285814,126.4043189
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 1475-2,33.48316713,126.4043599
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀2리 1475-3,33.48323384,126.4041711
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 1254-1,33.48330723,126.3764788
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 585,33.48331077,126.4127324
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 585,33.48345429,126.4130542
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 585,33.48360232,126.413376
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 174,33.48361775,126.4176016
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 585,33.4837413,126.4136897
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 608-1,33.48374653,126.3768818
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 585,33.48384391,126.4139392
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 167,33.48389209,126.4169865
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 174,33.48392266,126.4177341
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 585,33.48396689,126.4142074
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 167,33.48409241,126.4164472
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 561,33.48411491,126.4145264
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 156-8,33.48418981,126.4170275
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 580,33.48426365,126.4178716
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 565,33.48426988,126.4148858
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 565,33.48441115,126.4152104
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 97,33.48449689,126.4181014
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 565,33.484541,126.4155
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 562,33.48458453,126.4161291
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 155-10,33.48462598,126.4167933
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 155-1,33.48463268,126.4172586
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 137-7,33.48467533,126.4157869
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 156-2,33.48476476,126.4165879
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 575,33.48483049,126.4161867
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 562,33.484897,126.4159522
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 575,33.48490119,126.4163637
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 153-4,33.48495273,126.4177352
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 575,33.48501503,126.4166051
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 567,33.48508395,126.4164029
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 562,33.48514427,126.4158107
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 575,33.4851631,126.4169376
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 576,33.48524393,126.4183089
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 567,33.48530415,126.4162561
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 575,33.48530443,126.4172729
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 189-1,33.4853905,126.4125892
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 562,33.48541164,126.4156287
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 576,33.48545352,126.4187836
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 575,33.48545476,126.4176081
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 139-7,33.485476,126.4168521
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 567,33.48554238,126.4161093
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 575,33.48557781,126.4178924
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 581,33.48560609,126.4128971
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 562,33.48567467,126.4154843
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 150-8,33.48571134,126.4189675
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 575,33.48571682,126.4182143
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 581,33.48579292,126.4133208
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 567,33.4858481,126.4159351
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 573,33.48586638,126.417904
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 575,33.48587171,126.4185603
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 562,33.48592194,126.4153428
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 139-3,33.48594123,126.4165666
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 581,33.48594339,126.4136803
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 567,33.4859987,126.4153692
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 575,33.48601979,126.4188955
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 567,33.48605034,126.4158046
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 567,33.48607799,126.4154547
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 575,33.48612318,126.4193145
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 562,33.4861264,126.4152042
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 573,33.48612712,126.4182304
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 573,33.48615188,126.4177433
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 575,33.48617245,126.4192469
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 573,33.4862314,126.4173985
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 145-6,33.48624849,126.4186384
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 575,33.4862553,126.4196095
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 562,33.48626577,126.4151253
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 575,33.48627039,126.4194641
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 567,33.48628325,126.4164432
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 567,33.48631808,126.4157033
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 573,33.48638458,126.4168998
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 573,33.48645969,126.4180157
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 562,33.48646805,126.4150029
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 573,33.48655548,126.4172941
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 573,33.48655749,126.4191636
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 145-4,33.48656986,126.4184372
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 567,33.48658735,126.4154459
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 567,33.48662487,126.415755
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 222-2,33.48666083,126.4166909
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 573,33.48672619,126.417648
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 562,33.48675353,126.4148396
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 573,33.48690152,126.4180262
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 567,33.48691605,126.4153657
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 573,33.48695093,126.41943
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 229-2,33.48695742,126.4164925
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 573,33.48699208,126.4190719
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 462-2,33.4869957,126.3829808
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 573,33.48702432,126.4187382
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 573,33.48705672,126.4184367
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 567,33.48711448,126.415862
가로등,애월읍,제주특별자치도 제주시 애월읍 하귀1리 229-2,33.48719138,126.4163968
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 464-3,33.48727875,126.3832424
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 464-3,33.48754661,126.3836225
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 500-2,33.48777851,126.3840244
가로등,애월읍,제주특별자치도 제주시 애월읍 구엄리 499,33.48799953,126.3845043
